,Plant Name,Other Names,Plant Type,Plant Size,Growing Zones,Rainfall,Summer Rainfall,Sun,Moisture,Soil,Coldest Month,Hottest Month,Cold Tolerance,Humidity,Elevation,Uses,Flower Color,Ease of Care,Sightings,Image,Calscape url
508,Polygala cornuta,,Perennial herb,6.6 ft tall,,"7.4"" - 133.8""","0.16"" - 4.64""","Full Sun, Part Shade",,," 10.0"" - 55.9"""," 33.4"" - 79.2""",,"0.06"" - 27.55""","-180"" - 14090""",,"Pink,  Yellow,  White,  Green,  Brown",,409,https://static.inaturalist.org/photos/8464032/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Polygala-cornuta-(Sierra-Milkwort)?srchcr=sc61b196441abee"
509,Xanthium strumarium,"Common Names: Common Cocklebur, Rough Cockleburr",Annual herb,,,"2.5"" - 70.1""","0.15"" - 2.56""",,,," 32.4"" - 59.8"""," 59.3"" - 89.4""",,"0.04"" - 40.75""","-195"" - 5647""",,,,17428,https://static.inaturalist.org/photos/2046930/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Xanthium-strumarium-(Cocklebur)?srchcr=sc61b196441abee"
510,Matricaria discoidea,"Common Names: Disc Mayweed, Pineappleweed, Rayless Chamomile",Annual herb,,,"5.8"" - 96.8""","0.14"" - 3.60""",,,," 25.6"" - 56.6"""," 52.0"" - 80.4""",,"0.01"" - 30.60""","-4"" - 8135""",,,,17748,https://inaturalist-open-data.s3.amazonaws.com/photos/63400708/small.jpeg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Matricaria-discoidea-(Pineapple-Weed)?srchcr=sc61b196441abee"
511,Urtica dioica ssp. holosericea,"Common Names: Hoary Stinging Nettle, Slim Nettle",Perennial herb,,,"5.6"" - 71.3""","0.13"" - 4.22""",,,," 22.9"" - 56.3"""," 46.3"" - 80.9""",,"0.39"" - 29.78""","-1"" - 10600""",Butterfly Gardens,,,57458,https://inaturalist-open-data.s3.amazonaws.com/photos/31199444/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Urtica-dioica-ssp.-holosericea-(Hoary-Nettle)?srchcr=sc61b196441abee"
512,Cordylanthus rigidus ssp. setiger,,Annual herb,,,"6.5"" - 48.0""","0.15"" - 2.95""",,,," 33.1"" - 56.0"""," 60.2"" - 82.0""",,"1.22"" - 32.72""","24"" - 7635""",,,,1190,https://inaturalist-open-data.s3.amazonaws.com/photos/13044/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Cordylanthus-rigidus-ssp.-setiger-()?srchcr=sc61b196441abee"
513,Erigeron canadensis,Common Names: Canadian Horseweed,Annual herb,4.9 ft tall,,"2.7"" - 77.2""","0.14"" - 2.69""",,,," 30.9"" - 59.0"""," 57.0"" - 88.0""",,"0.45"" - 38.66""","-4"" - 6921""",Bee Gardens,"White,  Yellow",,33892,https://inaturalist-open-data.s3.amazonaws.com/photos/60426581/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Erigeron-canadensis-(Horseweed)?srchcr=sc61b196441abee"
514,Scutellaria tuberosa,"Common Names: Common Skullcap, Dannie's Scullcap",Perennial herb,9.8 in tall,,"10.6"" - 93.4""","0.14"" - 2.20""","Full Sun, Part Shade",,," 36.9"" - 55.7"""," 60.2"" - 80.3""",,"0.31"" - 28.66""","7"" - 5755""",,,,796,https://inaturalist-open-data.s3.amazonaws.com/photos/11756/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Scutellaria-tuberosa-(Danny\'s-Skullcap)?srchcr=sc61b196441abee"
515,Nemophila menziesii var. integrifolia,Common Names: Menzies' Baby Blue Eyes,Annual herb,,,"6.3"" - 48.3""","0.16"" - 2.95""",,,," 36.9"" - 56.0"""," 61.4"" - 80.9""",,"1.14"" - 28.75""","23"" - 6418""",,White,,5685,https://inaturalist-open-data.s3.amazonaws.com/photos/40638993/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Nemophila-menziesii-var.-integrifolia-(Baby-Blue-Eyes)?srchcr=sc61b196441abee"
516,Castilleja minor ssp. spiralis,Common Names: Lesser Indian Paintbrush,Annual Herb,,,"4.9"" - 59.6""","0.14"" - 2.84""",,,," 24.5"" - 58.8"""," 54.9"" - 87.5""",,"0.82"" - 38.31""","5"" - 8356""",,Red,,710,https://inaturalist-open-data.s3.amazonaws.com/photos/171756/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Castilleja-minor-ssp.-spiralis-(Annual-Indian-Paintbrush)?srchcr=sc61b196441abee"
517,Amaranthus blitoides,Common Names: Mat Amaranth,Annual herb,,,"2.7"" - 93.0""","0.15"" - 3.49""",,,," 26.6"" - 59.1"""," 51.0"" - 88.9""",,"0.41"" - 39.57""","-81"" - 8250""",,,,1041,https://static.inaturalist.org/photos/2479833/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Amaranthus-blitoides-(Procumbent-Pigweed)?srchcr=sc61b196441abee"
518,Geranium carolinianum,Common Names: Carolina Geranium,Annual Herb,1.6 ft tall,,"5.7"" - 70.1""","0.15"" - 1.85""",,,," 34.0"" - 57.5"""," 57.7"" - 86.2""",,"0.32"" - 37.04""","1"" - 5871""",Bird Gardens,"White,  Lavender",,8712,https://inaturalist-open-data.s3.amazonaws.com/photos/115573257/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Geranium-carolinianum-(Carolina-Crane\'s-bill)?srchcr=sc61b196441abee"
519,Cirsium occidentale var. occidentale,,Perennial herb,,,"8.1"" - 66.1""","0.14"" - 2.37""",,,," 39.2"" - 57.4"""," 58.2"" - 80.5""",,"0.36"" - 29.07""","2"" - 7442""",,"Pink,  Purple",,5449,https://inaturalist-open-data.s3.amazonaws.com/photos/19374571/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Cirsium-occidentale-var.-occidentale-(Cobwebby-Thistle)?srchcr=sc61b196441abee"
520,Chorizanthe parryi,Common Names: San Bernardino Spineflower,Annual herb,0.8 - 5.9 in tall,,"7.2"" - 37.3""","0.18"" - 1.52""",,,," 45.4"" - 56.7"""," 66.8"" - 83.3""",,"2.18"" - 34.20""","7"" - 5568""",,White,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/6406657/small.jpeg?1544149572,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Chorizanthe-parryi-(Parry\'s-Spineflower)?srchcr=sc61b196441abee"
521,Heliotropium curassavicum var. oculatum,Common Names: Alkali Heliotrope,Perennial herb,0.33 - 2 ft tall,,"2.5"" - 57.8""","0.14"" - 2.54""",,,," 29.4"" - 61.4"""," 58.8"" - 89.5""",,"0.47"" - 47.01""","-225"" - 6831""",,"Blue,  Lavender,  White",,8211,https://static.inaturalist.org/photos/84587988/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Heliotropium-curassavicum-var.-oculatum-(Seaside-Heliotrope)?srchcr=sc61b196441abee"
522,Camissoniopsis hirtella,Botanical Names: Camissonia hirtella,Annual herb,1.6 ft tall,,"5.8"" - 53.7""","0.15"" - 2.95""",,,," 33.7"" - 55.3"""," 57.4"" - 85.6""",,"0.60"" - 37.26""","14"" - 7879""",,Yellow,,237,https://inaturalist-open-data.s3.amazonaws.com/photos/239525/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Camissoniopsis-hirtella-(Santa-Cruz-Island-Suncup)?srchcr=sc61b196441abee"
523,Eriodictyon crassifolium var. nigrescens,Common Names: Thickleaf Yerba Santa,Shrub,3.3 - 9.8 ft tall,"['USDA Zone 6a: to -23.3 °C (-10 °F)', 'USDA Zone 6b: to -20.5 °C (-5 °F)', 'USDA Zone 7a: to -17.7 °C (0 °F)', 'USDA Zone 7b: to -14.9 °C (5 °F)', 'USDA Zone 8a: to -12.2 °C (10 °F)', 'USDA Zone 8b: to -9.4 °C (15 °F)', 'USDA Zone 9a: to -6.6 °C (20 °F)', 'USDA Zone 9b: to -3.8 °C (25 °F)', 'USDA Zone 10a: to -1.1 °C (30 °F)', 'USDA Zone 10b: to 1.7 °C (35 °F)']","7.6"" - 45.3""","0.14"" - 2.63""",,,," 34.2"" - 56.1"""," 55.2"" - 80.3""",,"0.82"" - 29.99""","-52"" - 8863""",Butterfly Gardens,,,4159,https://static.inaturalist.org/photos/2051298/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Eriodictyon-crassifolium-var.-nigrescens-(Bicolored-Yerba-Santa)?srchcr=sc61b196441abee"
524,Senecio californicus,"Common Names: California Butterweed, California Groundsel",Annual Herb,0.33 - 1.3 ft tall,,"3.8"" - 34.8""","0.16"" - 2.65""",,,," 39.8"" - 59.3"""," 62.2"" - 87.0""",,"0.77"" - 37.96""","0"" - 5871""",,Yellow,,305,https://inaturalist-open-data.s3.amazonaws.com/photos/33449179/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Senecio-californicus-(California-Ragwort)?srchcr=sc61b196441abee"
525,Ericameria nauseosa var. hololeuca,,Shrub,,,"3.8"" - 51.6""","0.21"" - 3.63""",,,," 24.8"" - 55.4"""," 49.9"" - 81.6""",,"0.83"" - 34.12""","234"" - 9682""",,Yellow,,11356,https://inaturalist-open-data.s3.amazonaws.com/photos/12631/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Ericameria-nauseosa-var.-hololeuca-(White-Rabbitbrush)?srchcr=sc61b196441abee"
526,Mentzelia affinis,,Annual herb,1.9 in tall,,"3.0"" - 48.5""","0.12"" - 1.97""",,,," 36.2"" - 63.4"""," 57.8"" - 88.8""",,"1.24"" - 41.89""","-15"" - 6996""",Bee Gardens,"Yellow,  Orange",,68,https://inaturalist-open-data.s3.amazonaws.com/photos/63772/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Mentzelia-affinis-(Yellowcomet)?srchcr=sc61b196441abee"
527,Gilia clivorum,"Common Names: Many-stemmed Gilia, Purple-spot Gilia, Purple-spotted Gilia",Annual herb,2.4 - 11.8 in tall,,"8.3"" - 52.5""","0.14"" - 2.26""",,,," 31.5"" - 56.4"""," 52.5"" - 80.9""",,"0.69"" - 29.77""","-141"" - 8603""",,"Pink,  Purple",,290,https://inaturalist-open-data.s3.amazonaws.com/photos/12478/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Gilia-clivorum-(Purplespot-Gilia)?srchcr=sc61b196441abee"
528,Oxalis californica,Common Names: California Woodsorrel,"Perennial herb, Succulent",,,"10.0"" - 33.6""","0.14"" - 1.22""",,,," 42.1"" - 55.6"""," 63.5"" - 80.0""",,"1.09"" - 28.30""","-58"" - 3511""",,,,393,https://inaturalist-open-data.s3.amazonaws.com/photos/6409726/small.jpeg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Oxalis-californica-(California-Wood-sorrel)?srchcr=sc61b196441abee"
529,Leptosiphon liniflorus,,Annual herb,0.33 - 1.6 ft tall,,"4.9"" - 52.2""","0.13"" - 2.31""",,,," 30.8"" - 58.8"""," 56.2"" - 87.5""",,"0.93"" - 38.32""","13"" - 6402""",,"White,  Purple",,297,https://inaturalist-open-data.s3.amazonaws.com/photos/177581/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Leptosiphon-liniflorus-(Narrowflower-Flaxflower)?srchcr=sc61b196441abee"
530,Bidens frondosa,"Common Names: Bur Marigold, Devil's Beggarticks, Devil's Bootjack, Devil's-pitchfork, Devils Beggartick",Annual Herb,0.7 - 4 ft tall,,"5.0"" - 79.2""","0.15"" - 2.49""",,,Prefers sandy or loamy soils.  Does not grow well in clay soils.," 33.3"" - 56.1"""," 57.3"" - 79.6""",,"0.40"" - 29.40""","-9"" - 6828""",,Yellow,,11423,https://inaturalist-open-data.s3.amazonaws.com/photos/10086/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Bidens-frondosa-(Sticktight)?srchcr=sc61b196441abee"
531,Berula erecta,Common Names: Water Parsnip,Perennial herb,2.8 - 9.8 ft tall,,"5.1"" - 54.4""","0.15"" - 1.98""",,,Prefers loamy or clay soils.  Grows poorly in sandy soils.," 29.5"" - 56.0"""," 55.2"" - 84.2""",,"0.41"" - 34.67""","12"" - 6841""",,White,,1045,https://inaturalist-open-data.s3.amazonaws.com/photos/21617055/small.jpeg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Berula-erecta-(Cutleaf-Waterparsnip)?srchcr=sc61b196441abee"
532,Eriodictyon crassifolium var. crassifolium,Common Names: Thickleaf Yerba Santa,Shrub,3.3 - 9.8 ft tall,"['USDA Zone 6a: to -23.3 °C (-10 °F)', 'USDA Zone 6b: to -20.5 °C (-5 °F)', 'USDA Zone 7a: to -17.7 °C (0 °F)', 'USDA Zone 7b: to -14.9 °C (5 °F)', 'USDA Zone 8a: to -12.2 °C (10 °F)', 'USDA Zone 8b: to -9.4 °C (15 °F)', 'USDA Zone 9a: to -6.6 °C (20 °F)', 'USDA Zone 9b: to -3.8 °C (25 °F)', 'USDA Zone 10a: to -1.1 °C (30 °F)', 'USDA Zone 10b: to 1.7 °C (35 °F)']","4.6"" - 45.4""","0.21"" - 2.72""",,,," 33.9"" - 59.2"""," 63.4"" - 87.6""",,"0.98"" - 38.48""","37"" - 6692""",Butterfly Gardens,,,4159,https://static.inaturalist.org/photos/2051298/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Eriodictyon-crassifolium-var.-crassifolium-(Thick-leaved-Yerba-Santa)?srchcr=sc61b196441abee"
533,Ericameria palmeri var. pachylepis,Common Names: Palmer's Rabbitbrush,Shrub,,,"7.2"" - 33.1""","0.14"" - 2.45""",,,," 33.5"" - 57.0"""," 61.0"" - 82.8""",,"0.70"" - 33.55""","26"" - 7419""",,Yellow,,345,https://inaturalist-open-data.s3.amazonaws.com/photos/2101043/small.JPG,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Ericameria-palmeri-var.-pachylepis-(Thickbracted-Goldenbush)?srchcr=sc61b196441abee"
534,Stephanomeria virgata ssp. pleurocarpa,,Annual herb,,,"8.8"" - 67.9""","0.18"" - 2.70""",,,," 25.8"" - 56.5"""," 55.3"" - 79.2""",,"0.01"" - 26.86""","10"" - 8086""",,,,973,https://inaturalist-open-data.s3.amazonaws.com/photos/11679/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Stephanomeria-virgata-ssp.-pleurocarpa-(Wand-Wirelettuce)?srchcr=sc61b196441abee"
535,Microseris douglasii ssp. platycarpha,,Annual Herb,,,"8.7"" - 23.8""","0.21"" - 0.98""",,,," 42.5"" - 57.2"""," 67.2"" - 80.9""",,"1.16"" - 29.05""","29"" - 3429""",,,,192,https://inaturalist-open-data.s3.amazonaws.com/photos/7974648/small.jpeg?1544161254,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Microseris-douglasii-ssp.-platycarpha-(Small-flowered-Microseris)?srchcr=sc61b196441abee"
536,Polygala cornuta var. fishiae,Common Names: Sierra Milkwort,Shrub,2 - 8.2 ft tall,,"7.4"" - 53.4""","0.16"" - 1.60""",,,," 44.2"" - 55.9"""," 65.9"" - 79.2""",,"0.94"" - 27.55""","-180"" - 5719""",,,,409,https://static.inaturalist.org/photos/8464032/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Polygala-cornuta-var.-fishiae-(Fish\'s-Milkwort)?srchcr=sc61b196441abee"
537,Convolvulus simulans,,Annual herb,,,"5.6"" - 34.0""","0.14"" - 1.26""",,,," 39.9"" - 59.1"""," 65.2"" - 84.4""",,"0.98"" - 37.62""","21"" - 2698""",,,,85,https://inaturalist-open-data.s3.amazonaws.com/photos/6656012/small.jpg?1490065649,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Convolvulus-simulans-(Small-flowered-Morning-glory)?srchcr=sc61b196441abee"
538,Chorizanthe procumbens,,Annual herb,0.8 - 3.1 in tall,,"9.4"" - 34.0""","0.18"" - 1.59""",,,," 39.9"" - 56.7"""," 68.4"" - 80.4""",,"1.40"" - 31.38""","0"" - 3518""",,"Yellow,  White,  Green,  Red",,158,https://static.inaturalist.org/photos/1739427/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Chorizanthe-procumbens-(Prostrate-Spineflower)?srchcr=sc61b196441abee"
539,Cyperus odoratus,"Common Names: Rusty Flat Sedge, Rusty Flatsedge",Grasses,1 - 2 ft tall,,"2.6"" - 47.4""","0.15"" - 2.45""",,,Prefers sandy or loamy soils.  Does not grow well in clay soils.," 33.5"" - 61.4"""," 61.0"" - 89.3""",,"0.97"" - 42.79""","-230"" - 7419""",,Brown,,2670,https://inaturalist-open-data.s3.amazonaws.com/photos/24788159/small.jpeg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Cyperus-odoratus-(Fragrant-Flatsedge)?srchcr=sc61b196441abee"
540,Hoffmannseggia glauca,"Common Names: Hog Potato, Indian Rushpea, Pig Nut, Pignut, Shoestring Weed",Perennial herb,11.8 in tall,,"2.6"" - 30.0""","0.12"" - 2.69""",,,," 43.2"" - 59.8"""," 63.8"" - 89.3""",,"1.00"" - 40.59""","-190"" - 5912""",,"Orange,  Red",,1192,https://inaturalist-open-data.s3.amazonaws.com/photos/813427/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Hoffmannseggia-glauca-(Pig-nut)?srchcr=sc61b196441abee"
541,Baccharis salicifolia ssp. salicifolia,,Shrub,,,"2.5"" - 56.9""","0.14"" - 2.39""",,,," 41.4"" - 61.3"""," 61.1"" - 89.5""",,"0.48"" - 47.01""","-190"" - 5528""","Butterfly Gardens, Bee Gardens","Cream,  White",,10321,https://static.inaturalist.org/photos/62345687/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Baccharis-salicifolia-ssp.-salicifolia-(Mule-Fat)?srchcr=sc61b196441abee"
542,Rumex hymenosepalus,"Common Names: Canaigre Dock, Wild Rhubarb, Wild-rhubarb",Perennial Herb,0.8 - 3.3 ft tall,,"4.0"" - 35.2""","0.18"" - 2.43""",,,," 35.9"" - 59.2"""," 60.9"" - 87.5""",,"0.93"" - 39.57""","10"" - 7633""",Butterfly Gardens,,,1593,https://inaturalist-open-data.s3.amazonaws.com/photos/13308/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Rumex-hymenosepalus-(Canaigre)?srchcr=sc61b196441abee"
543,Lasthenia glabrata ssp. coulteri,,Annual herb,,,"3.3"" - 29.3""","0.16"" - 1.99""",,,," 42.1"" - 56.6"""," 61.8"" - 83.3""",,"0.93"" - 35.15""","-5"" - 4389""",,Yellow,,49,https://inaturalist-open-data.s3.amazonaws.com/photos/12633/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Lasthenia-glabrata-ssp.-coulteri-(Coulter\'s-Goldfields)?srchcr=sc61b196441abee"
544,Verbena bracteata,"Common Names: Bigbract Verbena, Carpet Vervain, Prostrate Verbena, Prostrate Vervain","Annual Herb, Perennial Herb",,,"2.6"" - 39.9""","0.15"" - 2.62""",,,," 31.8"" - 59.6"""," 61.9"" - 88.1""",,"0.82"" - 40.92""","-9"" - 6959""",Bee Gardens,Pink,,2633,https://inaturalist-open-data.s3.amazonaws.com/photos/157601/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Verbena-bracteata-(Bracted-Vervain)?srchcr=sc61b196441abee"
545,Stebbinsoseris heterocarpa,,Annual herb,,,"6.7"" - 69.8""","0.15"" - 1.47""",,,," 39.9"" - 57.2"""," 63.3"" - 80.5""",,"0.61"" - 28.27""","4"" - 4750""",,,,101,https://inaturalist-open-data.s3.amazonaws.com/photos/153264/small.jpeg?1544532337,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Stebbinsoseris-heterocarpa-(Grassland-Silverpuffs)?srchcr=sc61b196441abee"
546,Brodiaea terrestris ssp. kernensis,Common Names: Dwarf Brodiaea,Perennial herb,,"['USDA Zone 7a: to -17.7 °C (0 °F)', 'USDA Zone 7b: to -14.9 °C (5 °F)', 'USDA Zone 8a: to -12.2 °C (10 °F)', 'USDA Zone 8b: to -9.4 °C (15 °F)', 'USDA Zone 9a: to -6.6 °C (20 °F)', 'USDA Zone 9b: to -3.8 °C (25 °F)', 'USDA Zone 10a: to -1.1 °C (30 °F)', 'USDA Zone 10b: to 1.7 °C (35 °F)']","4.3"" - 46.4""","0.15"" - 2.72""",,,," 33.5"" - 55.8"""," 59.7"" - 87.0""",,"0.69"" - 36.93""","56"" - 7419""",Butterfly Gardens,"Blue,  Lavender,  Purple",,1172,https://inaturalist-open-data.s3.amazonaws.com/photos/11764/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Brodiaea-terrestris-ssp.-kernensis-(Kern-Brodiaea)?srchcr=sc61b196441abee"
547,Amaranthus powellii,Common Names: Green Amaranth,Annual herb,6.6 ft tall,,"5.2"" - 75.4""","0.15"" - 3.14""",,,," 28.4"" - 56.1"""," 46.6"" - 79.4""",,"0.49"" - 30.15""","0"" - 7953""",,,,231,https://inaturalist-open-data.s3.amazonaws.com/photos/8954268/small.jpeg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Amaranthus-powellii-(Powell\'s-Amaranth)?srchcr=sc61b196441abee"
548,Laennecia coulteri,,Annual herb,,,"2.5"" - 49.8""","0.14"" - 1.57""",,,," 40.5"" - 60.0"""," 62.3"" - 89.3""",,"0.48"" - 40.50""","-190"" - 4221""",,,,743,https://static.inaturalist.org/photos/25032168/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Laennecia-coulteri-(Coulter\'s-Horseweed)?srchcr=sc61b196441abee"
549,Navarretia hamata ssp. hamata,,Annual herb,,,"10.8"" - 30.8""","0.15"" - 1.42""",,,," 43.8"" - 55.3"""," 69.3"" - 79.8""",,"1.15"" - 26.19""","178"" - 3725""",,,,931,https://inaturalist-open-data.s3.amazonaws.com/photos/41507651/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Navarretia-hamata-ssp.-hamata-(Hooked-Pincushionplant)?srchcr=sc61b196441abee"
550,Gilia achilleifolia ssp. multicaulis,"Common Names: Many-stemmed California Gilia, Many-stemmed Gilia",Annual herb,,,"6.5"" - 66.4""","0.15"" - 1.25""",,,," 40.8"" - 57.0"""," 58.8"" - 80.4""",,"0.72"" - 27.71""","3"" - 3650""",,,,780,https://inaturalist-open-data.s3.amazonaws.com/photos/12931/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Gilia-achilleifolia-ssp.-multicaulis-(California-Gilia)?srchcr=sc61b196441abee"
551,Cuscuta campestris,"Common Names: Chaparral Dodder, Large-seeded Alfalfa Dodder, Prairie Dodder","Vine, Annual herb",,,"2.7"" - 70.3""","0.17"" - 1.85""",,,," 30.4"" - 60.0"""," 57.0"" - 88.4""",,"0.51"" - 40.72""","-2229"" - 5647""",,,,1930,https://inaturalist-open-data.s3.amazonaws.com/photos/62167474/small.jpeg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Cuscuta-campestris-(Field-Dodder)?srchcr=sc61b196441abee"
552,Funastrum cynanchoides var. hartwegii,Common Names: Hartweg's Twinevine,Perennial herb,,,"3.3"" - 24.2""","0.27"" - 1.97""",,,," 46.0"" - 63.2"""," 69.2"" - 88.0""",,"1.51"" - 40.79""","99"" - 4439""",Butterfly Gardens,,,1111,https://inaturalist-open-data.s3.amazonaws.com/photos/125794/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Funastrum-cynanchoides-var.-hartwegii-(Climbing-Milkweed)?srchcr=sc61b196441abee"
553,Helianthus nuttallii,,"Perennial herb, Annual herb",1.6 - 13.1 ft tall,,"5.2"" - 48.4""","0.20"" - 1.96""",,,Prefers loamy or clay soils.  Grows poorly in sandy soils.," 38.8"" - 55.7"""," 56.1"" - 79.6""",,"1.51"" - 29.19""","1"" - 6404""",Bee Gardens,Yellow,,124,https://inaturalist-open-data.s3.amazonaws.com/photos/483827/small.jpeg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Helianthus-nuttallii-(Nuttall\'s-Sunflower)?srchcr=sc61b196441abee"
554,Camissoniopsis lewisii,Botanical Names: Camissonia lewisiiCommon Names: Lewis' Evening Primrose,Annual herb,,,"9.5"" - 56.9""","0.18"" - 1.97""",,,," 30.8"" - 56.7"""," 50.3"" - 77.7""",,"0.97"" - 22.69""","0"" - 9047""",,Yellow,,94,https://inaturalist-open-data.s3.amazonaws.com/photos/7508754/small.jpg?1493436342,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Camissoniopsis-lewisii-(Lewis\'-Evening-primrose)?srchcr=sc61b196441abee"
555,Astragalus brauntonii,Common Names: Braunton's Milk-vetch,Perennial herb,2.3 - 4.9 ft tall,,"14.2"" - 30.9""","0.15"" - 0.86""",,,," 51.4"" - 56.2"""," 68.1"" - 80.0""",,"2.26"" - 25.30""","18"" - 3026""",,Green,,185,https://inaturalist-open-data.s3.amazonaws.com/photos/3210665/small.JPG,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Astragalus-brauntonii-(Braunton\'s-Milkvetch)?srchcr=sc61b196441abee"
556,Phacelia stellaris,Common Names: Brand's Phacelia,Annual herb,2.4 - 9.8 in tall,,"9.4"" - 29.3""","0.18"" - 0.79""",,,," 46.6"" - 56.8"""," 67.0"" - 79.1""",,"1.70"" - 24.53""","0"" - 4182""","Butterfly Gardens, Bee Gardens",Lavender,,42,https://static.inaturalist.org/photos/14641933/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Phacelia-stellaris-(Brand\'s-Star-Phacelia)?srchcr=sc61b196441abee"
557,Eleocharis radicans,Common Names: Rooted Spikerush,Grasses,2.6 ft tall,,"11.9"" - 51.6""","0.20"" - 2.24""",Full Sun,,," 36.4"" - 55.7"""," 58.7"" - 80.2""",,"0.41"" - 27.17""","3"" - 6399""",Bird Gardens,"Yellow,  White",,5,https://static.inaturalist.org/photos/23315028/small.jpg,"https://calscape.org/loc-34.0749,-118.3082 (90004)/Eleocharis-radicans-(Creeping-Spikerush)?srchcr=sc61b196441abee"
